timestamp,host,component,pid,message,proxy_anomaly_label
2025-09-28T14:14:50.302443+00:00,ubuntu-intern-vm,sshd-session,725585,Failed password for invalid user devopsadmin from 121.156.163.143 port 49974 ssh2,1
2025-09-28T14:14:52.866920+00:00,ubuntu-intern-vm,sshd-session,725585,Connection closed by invalid user devopsadmin 121.156.163.143 port 49974 [preauth],1
2025-09-28T14:15:00.048469+00:00,ubuntu-intern-vm,sshd-session,725589,Invalid user ubnt from 121.156.163.143 port 53744,1
2025-09-28T14:15:01.674779+00:00,ubuntu-intern-vm,CRON,725591,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),0
2025-09-28T14:15:01.679682+00:00,ubuntu-intern-vm,CRON,725591,pam_unix(cron:session): session closed for user root,0
2025-09-28T14:15:01.927904+00:00,ubuntu-intern-vm,sshd-session,725589,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T14:15:01.928225+00:00,ubuntu-intern-vm,sshd-session,725589,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=121.156.163.143 ,0
2025-09-28T14:15:04.241691+00:00,ubuntu-intern-vm,sshd-session,725589,Failed password for invalid user ubnt from 121.156.163.143 port 53744 ssh2,1
2025-09-28T14:15:01.675513+00:00,ubuntu-intern-vm,CRON,725592,(root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1),0
2025-09-28T14:15:06.262695+00:00,ubuntu-intern-vm,sshd-session,725589,Connection closed by invalid user ubnt 121.156.163.143 port 53744 [preauth],1
2025-09-28T14:15:10.491139+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:15:10.490Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":876544}}}},""cpu"":{""system"":{""ticks"":83720,""time"":{""ms"":9}},""total"":{""ticks"":240610,""time"":{""ms"":26},""value"":240610},""user"":{""ticks"":156890,""time"":{""ms"":17}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286350108},""version"":""7.17.12""},""memstats"":{""gc_next"":20079360,""memory_alloc"":19080320,""memory_total"":23949899760,""rss"":48340992},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":18,""done"":18},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":18,""active"":0,""batches"":9,""total"":18},""write"":{""bytes"":15372}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":18,""total"":18},""queue"":{""acked"":18}}},""registrar"":{""states"":{""current"":4,""update"":18},""writes"":{""success"":9,""total"":9}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T14:15:22.774001+00:00,ubuntu-intern-vm,sshd-session,725594,Invalid user ts3 from 121.156.163.143 port 51234,1
2025-09-28T14:15:25.844379+00:00,ubuntu-intern-vm,sshd-session,725594,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T14:15:25.844616+00:00,ubuntu-intern-vm,sshd-session,725594,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=121.156.163.143 ,0
2025-09-28T14:15:27.786632+00:00,ubuntu-intern-vm,sshd-session,725594,Failed password for invalid user ts3 from 121.156.163.143 port 51234 ssh2,1
2025-09-28T14:15:28.220847+00:00,ubuntu-intern-vm,sshd-session,725597,Invalid user isaac from 14.63.198.239 port 57370,1
2025-09-28T14:15:28.224923+00:00,ubuntu-intern-vm,sshd-session,725597,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T14:15:28.225135+00:00,ubuntu-intern-vm,sshd-session,725597,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=14.63.198.239 ,0
2025-09-28T14:15:30.247356+00:00,ubuntu-intern-vm,sshd-session,725597,Failed password for invalid user isaac from 14.63.198.239 port 57370 ssh2,1
2025-09-28T14:15:31.852526+00:00,ubuntu-intern-vm,sshd-session,725596,error: kex_exchange_identification: read: Connection reset by peer,1
2025-09-28T14:15:31.852730+00:00,ubuntu-intern-vm,sshd-session,725596,Connection reset by 121.156.163.143 port 41324,1
2025-09-28T14:15:32.194928+00:00,ubuntu-intern-vm,sshd-session,725597,Received disconnect from 14.63.198.239 port 57370:11: Bye Bye [preauth],0
2025-09-28T14:15:32.195077+00:00,ubuntu-intern-vm,sshd-session,725597,Disconnected from invalid user isaac 14.63.198.239 port 57370 [preauth],1
2025-09-28T14:15:39.375901+00:00,ubuntu-intern-vm,sshd-session,725594,Connection closed by invalid user ts3 121.156.163.143 port 51234 [preauth],1
2025-09-28T14:15:39.851149+00:00,ubuntu-intern-vm,sshd,611479,"Timeout before authentication for connection from 192.252.215.6 to 134.209.60.206, pid = 725577",0
2025-09-28T14:15:40.222898+00:00,ubuntu-intern-vm,sshd-session,725599,Invalid user moxa from 121.156.163.143 port 49218,1
2025-09-28T14:15:44.815661+00:00,ubuntu-intern-vm,sshd-session,725599,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T14:15:44.815874+00:00,ubuntu-intern-vm,sshd-session,725599,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=121.156.163.143 ,0
2025-09-28T14:15:40.484976+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:15:40.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":376832}}}},""cpu"":{""system"":{""ticks"":83730,""time"":{""ms"":1}},""total"":{""ticks"":240650,""time"":{""ms"":24},""value"":240650},""user"":{""ticks"":156920,""time"":{""ms"":23}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286380109},""version"":""7.17.12""},""memstats"":{""gc_next"":20480296,""memory_alloc"":11893456,""memory_total"":23952433432,""rss"":49127424},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":15,""done"":15},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":15,""active"":0,""batches"":6,""total"":15},""write"":{""bytes"":12973}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":15,""total"":15},""queue"":{""acked"":15}}},""registrar"":{""states"":{""current"":4,""update"":15},""writes"":{""success"":6,""total"":6}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T14:15:47.033774+00:00,ubuntu-intern-vm,sshd-session,725599,Failed password for invalid user moxa from 121.156.163.143 port 49218 ssh2,1
2025-09-28T14:15:53.664759+00:00,ubuntu-intern-vm,sshd-session,725599,Connection closed by invalid user moxa 121.156.163.143 port 49218 [preauth],1
2025-09-28T14:15:58.678006+00:00,ubuntu-intern-vm,sshd-session,725601,error: kex_exchange_identification: read: Connection reset by peer,1
2025-09-28T14:15:58.678239+00:00,ubuntu-intern-vm,sshd-session,725601,Connection reset by 121.156.163.143 port 53040,1
2025-09-28T14:16:10.483861+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:16:10.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":77824}}}},""cpu"":{""system"":{""ticks"":83730,""time"":{""ms"":8}},""total"":{""ticks"":240660,""time"":{""ms"":23},""value"":240660},""user"":{""ticks"":156930,""time"":{""ms"":15}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286410109},""version"":""7.17.12""},""memstats"":{""gc_next"":20480296,""memory_alloc"":14788920,""memory_total"":23955328896,""rss"":49258496},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":10,""done"":10},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":10,""active"":0,""batches"":8,""total"":10},""write"":{""bytes"":9076}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":10,""total"":10},""queue"":{""acked"":10}}},""registrar"":{""states"":{""current"":4,""update"":10},""writes"":{""success"":8,""total"":8}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T14:16:12.519155+00:00,ubuntu-intern-vm,sshd-session,725602,Invalid user testuser from 121.156.163.143 port 34232,1
2025-09-28T14:16:14.870481+00:00,ubuntu-intern-vm,sshd-session,725602,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T14:16:14.870713+00:00,ubuntu-intern-vm,sshd-session,725602,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=121.156.163.143 ,0
2025-09-28T14:16:17.540110+00:00,ubuntu-intern-vm,sshd-session,725602,Failed password for invalid user testuser from 121.156.163.143 port 34232 ssh2,1
2025-09-28T14:16:22.268850+00:00,ubuntu-intern-vm,sshd-session,725602,Connection closed by invalid user testuser 121.156.163.143 port 34232 [preauth],1
2025-09-28T14:16:32.192402+00:00,ubuntu-intern-vm,sshd-session,725604,Invalid user guest from 121.156.163.143 port 55276,1
2025-09-28T14:16:37.941858+00:00,ubuntu-intern-vm,sshd-session,725604,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T14:16:37.942184+00:00,ubuntu-intern-vm,sshd-session,725604,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=121.156.163.143 ,0
2025-09-28T14:16:38.146802+00:00,ubuntu-intern-vm,sshd-session,725606,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=14.63.198.239  user=root,0
2025-09-28T14:16:40.436382+00:00,ubuntu-intern-vm,sshd-session,725604,Failed password for invalid user guest from 121.156.163.143 port 55276 ssh2,1
2025-09-28T14:16:40.445717+00:00,ubuntu-intern-vm,sshd-session,725606,Failed password for root from 14.63.198.239 port 52904 ssh2,0
2025-09-28T14:16:42.765994+00:00,ubuntu-intern-vm,sshd-session,725606,Received disconnect from 14.63.198.239 port 52904:11: Bye Bye [preauth],0
2025-09-28T14:16:42.766162+00:00,ubuntu-intern-vm,sshd-session,725606,Disconnected from authenticating user root 14.63.198.239 port 52904 [preauth],0
2025-09-28T14:16:40.487059+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:16:40.485Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":28672}}}},""cpu"":{""system"":{""ticks"":83740,""time"":{""ms"":5}},""total"":{""ticks"":240680,""time"":{""ms"":19},""value"":240680},""user"":{""ticks"":156940,""time"":{""ms"":14}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286440116},""version"":""7.17.12""},""memstats"":{""gc_next"":20480296,""memory_alloc"":17724544,""memory_total"":23958264520,""rss"":49258496},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""active"":3,""added"":9,""done"":6},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":6,""active"":0,""batches"":5,""total"":6},""write"":{""bytes"":5941}},""pipeline"":{""clients"":3,""events"":{""active"":3,""published"":9,""total"":9},""queue"":{""acked"":6}}},""registrar"":{""states"":{""current"":4,""update"":6},""writes"":{""success"":5,""total"":5}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T14:16:45.515780+00:00,ubuntu-intern-vm,sshd-session,725604,Connection closed by invalid user guest 121.156.163.143 port 55276 [preauth],1
2025-09-28T14:16:52.135258+00:00,ubuntu-intern-vm,sshd-session,725608,Invalid user postgres from 121.156.163.143 port 56782,1
2025-09-28T14:16:53.334695+00:00,ubuntu-intern-vm,sshd-session,725608,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T14:16:53.335111+00:00,ubuntu-intern-vm,sshd-session,725608,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=121.156.163.143 ,0
2025-09-28T14:16:55.356637+00:00,ubuntu-intern-vm,sshd-session,725608,Failed password for invalid user postgres from 121.156.163.143 port 56782 ssh2,1
2025-09-28T14:16:57.613640+00:00,ubuntu-intern-vm,sshd-session,725608,Connection closed by invalid user postgres 121.156.163.143 port 56782 [preauth],1
2025-09-28T14:17:01.686925+00:00,ubuntu-intern-vm,CRON,725613,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),0
2025-09-28T14:17:01.688858+00:00,ubuntu-intern-vm,CRON,725614,(root) CMD (cd / && run-parts --report /etc/cron.hourly),0
2025-09-28T14:17:09.879945+00:00,ubuntu-intern-vm,sshd-session,725619,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=141.98.11.68  user=root,0
2025-09-28T14:17:12.434058+00:00,ubuntu-intern-vm,sshd-session,725619,Failed password for root from 141.98.11.68 port 60952 ssh2,0
2025-09-28T14:17:10.484728+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:17:10.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":24576}}}},""cpu"":{""system"":{""ticks"":83750,""time"":{""ms"":9}},""total"":{""ticks"":240720,""time"":{""ms"":35},""value"":240720},""user"":{""ticks"":156970,""time"":{""ms"":26}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286470113},""version"":""7.17.12""},""memstats"":{""gc_next"":21686720,""memory_alloc"":13360240,""memory_total"":23961372312,""rss"":49258496},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""active"":-2,""added"":13,""done"":15},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":15,""active"":0,""batches"":10,""total"":15},""write"":{""bytes"":13077}},""pipeline"":{""clients"":3,""events"":{""active"":1,""published"":13,""total"":13},""queue"":{""acked"":15}}},""registrar"":{""states"":{""current"":4,""update"":15},""writes"":{""success"":10,""total"":10}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T14:17:13.389074+00:00,ubuntu-intern-vm,sshd-session,725611,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=121.156.163.143  user=root,0
2025-09-28T14:17:15.491680+00:00,ubuntu-intern-vm,sshd-session,725611,Failed password for root from 121.156.163.143 port 52394 ssh2,0
2025-09-28T14:17:17.100122+00:00,ubuntu-intern-vm,sshd-session,725619,Failed password for root from 141.98.11.68 port 60952 ssh2,0
2025-09-28T14:17:19.504709+00:00,ubuntu-intern-vm,sshd-session,725611,Connection closed by authenticating user root 121.156.163.143 port 52394 [preauth],0
2025-09-28T14:17:21.767355+00:00,ubuntu-intern-vm,sshd-session,725619,Failed password for root from 141.98.11.68 port 60952 ssh2,0
2025-09-28T14:17:23.817953+00:00,ubuntu-intern-vm,sshd-session,725619,Received disconnect from 141.98.11.68 port 60952:11:  [preauth],0
2025-09-28T14:17:23.818135+00:00,ubuntu-intern-vm,sshd-session,725619,Disconnected from authenticating user root 141.98.11.68 port 60952 [preauth],0
2025-09-28T14:17:23.818197+00:00,ubuntu-intern-vm,sshd-session,725619,PAM 2 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=141.98.11.68  user=root,0
2025-09-28T14:17:25.047978+00:00,ubuntu-intern-vm,sshd-session,725621,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=141.98.11.68  user=root,0
2025-09-28T14:17:27.131177+00:00,ubuntu-intern-vm,sshd-session,725621,Failed password for root from 141.98.11.68 port 58972 ssh2,0
2025-09-28T14:17:34.471222+00:00,ubuntu-intern-vm,sshd-session,725621,message repeated 2 times: [ Failed password for root from 141.98.11.68 port 58972 ssh2],0
2025-09-28T14:17:36.736533+00:00,ubuntu-intern-vm,sshd-session,725621,Received disconnect from 141.98.11.68 port 58972:11:  [preauth],0
2025-09-28T14:17:36.736749+00:00,ubuntu-intern-vm,sshd-session,725621,Disconnected from authenticating user root 141.98.11.68 port 58972 [preauth],0
2025-09-28T14:17:36.738669+00:00,ubuntu-intern-vm,sshd-session,725621,PAM 2 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=141.98.11.68  user=root,0
2025-09-28T14:17:37.947847+00:00,ubuntu-intern-vm,sshd-session,725623,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=141.98.11.68  user=root,0
2025-09-28T14:17:40.011074+00:00,ubuntu-intern-vm,sshd-session,725623,Failed password for root from 141.98.11.68 port 15416 ssh2,0
2025-09-28T14:17:40.345718+00:00,ubuntu-intern-vm,sshd-session,725623,Received disconnect from 141.98.11.68 port 15416:11:  [preauth],0
2025-09-28T14:17:40.345807+00:00,ubuntu-intern-vm,sshd-session,725623,Disconnected from authenticating user root 141.98.11.68 port 15416 [preauth],0
2025-09-28T14:17:40.486433+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:17:40.485Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":28672}}}},""cpu"":{""system"":{""ticks"":83760,""time"":{""ms"":9}},""total"":{""ticks"":240750,""time"":{""ms"":25},""value"":240750},""user"":{""ticks"":156990,""time"":{""ms"":16}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286500111},""version"":""7.17.12""},""memstats"":{""gc_next"":21686720,""memory_alloc"":16992576,""memory_total"":23965004648,""rss"":49258496},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""active"":-1,""added"":14,""done"":15},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":15,""active"":0,""batches"":12,""total"":15},""write"":{""bytes"":13132}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":14,""total"":14},""queue"":{""acked"":15}}},""registrar"":{""states"":{""current"":4,""update"":15},""writes"":{""success"":13,""total"":13}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T14:17:47.109928+00:00,ubuntu-intern-vm,sshd-session,725625,Invalid user developer from 14.63.198.239 port 48442,1
2025-09-28T14:17:47.113327+00:00,ubuntu-intern-vm,sshd-session,725625,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T14:17:47.113670+00:00,ubuntu-intern-vm,sshd-session,725625,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=14.63.198.239 ,0
2025-09-28T14:17:49.216834+00:00,ubuntu-intern-vm,sshd-session,725625,Failed password for invalid user developer from 14.63.198.239 port 48442 ssh2,1
2025-09-28T14:17:50.264474+00:00,ubuntu-intern-vm,sshd-session,725625,Received disconnect from 14.63.198.239 port 48442:11: Bye Bye [preauth],0
2025-09-28T14:17:50.265750+00:00,ubuntu-intern-vm,sshd-session,725625,Disconnected from invalid user developer 14.63.198.239 port 48442 [preauth],1
2025-09-28T14:18:10.485372+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:18:10.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":-1867776}}}},""cpu"":{""system"":{""ticks"":83770,""time"":{""ms"":10}},""total"":{""ticks"":240780,""time"":{""ms"":28},""value"":240780},""user"":{""ticks"":157010,""time"":{""ms"":18}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286530113},""version"":""7.17.12""},""memstats"":{""gc_next"":19724064,""memory_alloc"":10818992,""memory_total"":23967295888,""rss"":47398912},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":15,""done"":15},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":15,""active"":0,""batches"":4,""total"":15},""write"":{""bytes"":13120}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":15,""total"":15},""queue"":{""acked"":15}}},""registrar"":{""states"":{""current"":4,""update"":15},""writes"":{""success"":5,""total"":5}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T14:18:40.483611+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:18:40.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":8192}}}},""cpu"":{""system"":{""ticks"":83770,""time"":{""ms"":6}},""total"":{""ticks"":240780,""time"":{""ms"":11},""value"":240780},""user"":{""ticks"":157010,""time"":{""ms"":5}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286560109},""version"":""7.17.12""},""memstats"":{""gc_next"":19724064,""memory_alloc"":11734832,""memory_total"":23968211728,""rss"":47398912},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1997}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T14:18:53.128541+00:00,ubuntu-intern-vm,sshd-session,725627,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=14.63.198.239  user=root,0
2025-09-28T14:18:55.292064+00:00,ubuntu-intern-vm,sshd-session,725627,Failed password for root from 14.63.198.239 port 43976 ssh2,0
2025-09-28T14:18:55.508682+00:00,ubuntu-intern-vm,sshd-session,725627,Received disconnect from 14.63.198.239 port 43976:11: Bye Bye [preauth],0
2025-09-28T14:18:59.952879+00:00,ubuntu-intern-vm,systemd,1,Starting apt-news.service - Update APT News...,0
2025-09-28T14:18:59.965677+00:00,ubuntu-intern-vm,systemd,1,Starting esm-cache.service - Update the local ESM caches...,0
2025-09-28T14:19:00.234929+00:00,ubuntu-intern-vm,dbus-daemon,929,"[system] Activating via systemd: service name='org.freedesktop.PackageKit' unit='packagekit.service' requested by ':1.4662' (uid=0 pid=725700 comm=""/usr/bin/gdbus call --system --dest org.freedeskto"" label=""unconfined"")",0
2025-09-28T14:19:00.246185+00:00,ubuntu-intern-vm,systemd,1,Starting packagekit.service - PackageKit Daemon...,0
2025-09-28T14:19:00.381944+00:00,ubuntu-intern-vm,dbus-daemon,929,[system] Successfully activated service 'org.freedesktop.PackageKit',0
2025-09-28T14:18:55.508815+00:00,ubuntu-intern-vm,sshd-session,725627,Disconnected from authenticating user root 14.63.198.239 port 43976 [preauth],0
2025-09-28T14:19:00.382050+00:00,ubuntu-intern-vm,systemd,1,Started packagekit.service - PackageKit Daemon.,0
2025-09-28T14:19:00.598928+00:00,ubuntu-intern-vm,systemd,1,esm-cache.service: Deactivated successfully.,0
2025-09-28T14:19:00.599020+00:00,ubuntu-intern-vm,systemd,1,Finished esm-cache.service - Update the local ESM caches.,0
2025-09-28T14:19:00.626993+00:00,ubuntu-intern-vm,systemd,1,apt-news.service: Deactivated successfully.,0
2025-09-28T14:19:00.628859+00:00,ubuntu-intern-vm,systemd,1,Finished apt-news.service - Update APT News.,0
2025-09-28T14:19:03.495857+00:00,ubuntu-intern-vm,CRON,725613,pam_unix(cron:session): session closed for user root,0
2025-09-28T14:19:10.486115+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T14:19:10.485Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":16384}}}},""cpu"":{""system"":{""ticks"":83780,""time"":{""ms"":11}},""total"":{""ticks"":240800,""time"":{""ms"":22},""value"":240800},""user"":{""ticks"":157020,""time"":{""ms"":11}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":286590108},""version"":""7.17.12""},""memstats"":{""gc_next"":19724064,""memory_alloc"":14078568,""memory_total"":23970555464,""rss"":47398912},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":16,""done"":16},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":16,""active"":0,""batches"":5,""total"":16},""write"":{""bytes"":13710}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":16,""total"":16},""queue"":{""acked"":16}}},""registrar"":{""states"":{""current"":4,""update"":16},""writes"":{""success"":6,""total"":6}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
